fipscode,State,County,premature_death,poor_health,low_birthweight,obesity,diabetes,food_access,unemployment,child_poverty,income_inequality
51570,Virginia,Colonial Heights city,7068.3,,0.0876,0.26,0.7879,1.0,0.045,0.106,41.4
51580,Virginia,Covington city,8666.3,,0.0711,0.276,0.8266,1.0,0.069,0.22,40.9
51590,Virginia,Danville city,11526.1,0.2067,0.1013,0.277,0.8325,0.75,0.096,0.37,48.2
51595,Virginia,Emporia city,17211.6,,0.147,0.307,0.8238,0.0,0.074,0.273,43.3
51600,Virginia,Fairfax city,8987.9,0.0346,0.0792,0.272,,0.5,0.033,0.059,34.7
51610,Virginia,Falls Church city,8244.1,,0.0665,0.269,0.8667,1.0,0.041,0.027,40.4
51620,Virginia,Franklin city,12354.0,0.1581,0.1215,0.321,0.7536,1.0,0.061,0.29,47.3
51630,Virginia,Fredericksburg city,10215.8,0.2174,0.0933,0.262,0.7697,0.333333333,0.062,0.193,52.4
51640,Virginia,Galax city,8824.6,,0.0691,0.26,0.8196,1.0,0.062,0.294,46.2
51650,Virginia,Hampton city,8022.7,0.1152,0.0977,0.327,0.7523,0.363636364,0.048,0.198,39.0
51660,Virginia,Harrisonburg city,8003.4,0.0644,0.0664,0.255,0.8348,0.5,0.042,0.19,46.8
51670,Virginia,Hopewell city,10587.4,0.2354,0.1014,0.3,0.8365,1.0,0.061,0.245,38.6
51678,Virginia,Lexington city,6443.2,,,0.268,,1.0,0.062,0.13,49.5
51680,Virginia,Lynchburg city,8285.6,0.1309,0.0892,0.287,0.8431,0.4,0.048,0.277,49.5
51683,Virginia,Manassas city,6012.8,0.1277,0.0678,0.262,0.8261,0.5,0.042,0.131,40.1
51685,Virginia,Manassas Park city,5050.8,,0.0538,0.278,0.781,0.0,0.038,0.1,33.3
51690,Virginia,Martinsville city,11323.9,,0.0922,0.293,0.7834,0.5,0.121,0.31,46.9
51700,Virginia,Newport News city,8652.5,0.1528,0.1001,0.298,0.7628,0.818181818,0.047,0.208,40.9
51710,Virginia,Norfolk city,10527.7,0.1288,0.1034,0.285,0.7235,0.5,0.053,0.243,45.3
51720,Virginia,Norton city,11358.8,,0.0926,0.27,0.8229,1.0,0.052,0.31,49.3
51730,Virginia,Petersburg city,15618.7,0.1438,0.1295,0.344,0.7634,0.25,0.075,0.283,40.0
51735,Virginia,Poquoson city,6039.1,,0.0485,0.27,0.8478,1.0,0.031,0.055,37.3
51740,Virginia,Portsmouth city,11259.1,0.1618,0.1125,0.315,0.8046,0.625,0.052,0.235,41.7
51750,Virginia,Radford city,8521.8,0.2267,0.0678,0.255,0.7879,0.333333333,0.053,0.167,49.4
51760,Virginia,Richmond city,12821.5,0.146,0.1246,0.29,0.784,0.21875,0.059,0.323,52.1
51770,Virginia,Roanoke city,11595.4,0.1801,0.091,0.293,0.8101,0.15,0.046,0.276,45.0
51775,Virginia,Salem city,7038.4,0.1472,0.073,0.273,0.8091,0.333333333,0.037,0.105,42.6
51790,Virginia,Staunton city,7983.7,0.0565,0.0756,0.269,0.8453,0.5,0.043,0.212,43.6
51800,Virginia,Suffolk city,8520.5,0.1374,0.1012,0.297,0.7951,0.375,0.042,0.151,41.2
51810,Virginia,Virginia Beach city,6016.3,0.1135,0.0781,0.254,0.8004,0.45,0.037,0.099,39.5
51820,Virginia,Waynesboro city,9590.3,,0.0732,0.269,0.8437,1.0,0.049,0.241,41.8
51830,Virginia,Williamsburg city,13062.5,0.0346,0.0999,0.27,0.8285,0.0,0.087,0.205,47.3
51840,Virginia,Winchester city,7935.0,0.1606,0.0838,0.27,0.8415,0.5,0.046,0.166,45.0
53000,Washington,Washington,5979.0,0.1334,0.0603,0.259,0.8539,0.471311475,0.053,0.15,44.4
53001,Washington,Adams County,6478.9,0.1973,0.0613,0.339,0.852,0.4,0.062,0.266,40.6
53003,Washington,Asotin County,8054.8,0.1542,0.0711,0.268,0.8038,0.333333333,0.061,0.225,40.9
53005,Washington,Benton County,5683.9,0.1344,0.0636,0.275,0.8426,0.6,0.051,0.147,42.6
53007,Washington,Chelan County,5437.9,0.1479,0.057,0.216,0.8883,0.428571429,0.055,0.187,41.9
53009,Washington,Clallam County,7496.0,0.1393,0.0428,0.266,0.8844,0.636363636,0.071,0.19,40.8
53011,Washington,Clark County,5732.1,0.1258,0.0538,0.276,0.8514,0.625,0.069,0.119,41.1
53013,Washington,Columbia County,9197.7,0.1315,,0.309,0.7833,0.5,0.07,0.202,41.8
53015,Washington,Cowlitz County,8316.7,0.1752,0.059,0.347,0.8763,0.454545455,0.082,0.198,39.5
53017,Washington,Douglas County,5907.2,0.138,0.047,0.258,0.9091,0.571428571,0.053,0.195,42.1
53019,Washington,Ferry County,12884.3,0.1996,0.0653,0.234,0.7073,0.111111111,0.087,0.285,44.2
53021,Washington,Franklin County,5614.7,0.1974,0.0601,0.267,0.8502,0.333333333,0.062,0.215,44.7
53023,Washington,Garfield County,10263.8,0.132,,0.299,0.8649,1.0,0.046,0.208,41.1
53025,Washington,Grant County,7713.8,0.1861,0.0582,0.306,0.8723,0.5625,0.064,0.243,40.7
53027,Washington,Grays Harbor County,8421.0,0.176,0.0585,0.338,0.8614,0.380952381,0.077,0.221,43.2
53029,Washington,Island County,5245.0,0.1015,0.056,0.241,0.873,0.625,0.055,0.127,39.8
53031,Washington,Jefferson County,7128.8,0.1266,0.0422,0.208,0.7993,0.285714286,0.055,0.176,43.0
53033,Washington,King County,4993.4,0.1066,0.0626,0.205,0.8651,0.56,0.043,0.121,45.9
53035,Washington,Kitsap County,5711.2,0.135,0.0613,0.276,0.8551,0.5,0.05,0.116,41.6
53037,Washington,Kittitas County,5980.5,0.1225,0.047,0.218,0.8714,0.5,0.058,0.165,50.7
53039,Washington,Klickitat County,6604.8,0.1349,0.0638,0.26,0.8632,0.2,0.075,0.235,43.2
53041,Washington,Lewis County,7824.1,0.1683,0.0578,0.344,0.8391,0.545454546,0.082,0.211,40.5
53043,Washington,Lincoln County,7628.5,0.1494,0.064,0.297,0.8631,0.333333333,0.055,0.169,41.1
53045,Washington,Mason County,8919.4,0.1696,0.0639,0.299,0.8296,0.333333333,0.07,0.178,40.6
53047,Washington,Okanogan County,9251.9,0.1765,0.0683,0.268,0.8719,0.421052632,0.064,0.327,43.9
53049,Washington,Pacific County,9010.4,0.1488,0.0517,0.306,0.8368,0.5,0.076,0.225,41.3
53051,Washington,Pend Oreille County,7814.3,0.1736,0.0645,0.28,0.8655,0.5,0.086,0.252,43.5
53053,Washington,Pierce County,6780.4,0.1456,0.0645,0.293,0.8371,0.4,0.057,0.148,41.8
53055,Washington,San Juan County,4955.2,0.0927,0.0466,0.171,0.9074,0.555555556,0.037,0.14,49.8
53057,Washington,Skagit County,6151.3,0.1608,0.0534,0.295,0.8685,0.642857143,0.057,0.18,43.0
53059,Washington,Skamania County,8375.8,0.1322,0.0591,0.321,0.8026,0.5,0.083,0.167,40.7
53061,Washington,Snohomish County,5531.3,0.1336,0.0554,0.274,0.8766,0.694444444,0.051,0.102,40.1
53063,Washington,Spokane County,6676.6,0.1375,0.0644,0.272,0.8703,0.41509434,0.056,0.159,43.9
53065,Washington,Stevens County,9087.4,0.1746,0.0612,0.27,0.7996,0.222222222,0.079,0.247,42.9
53067,Washington,Thurston County,6024.4,0.1277,0.0567,0.269,0.8079,0.476190476,0.05,0.124,41.5
53069,Washington,Wahkiakum County,8761.4,0.1633,,0.281,0.7353,0.25,0.072,0.18,39.6
53071,Washington,Walla Walla County,6111.7,0.1486,0.0651,0.248,0.8719,0.25,0.049,0.22,42.9
53073,Washington,Whatcom County,5454.5,0.1215,0.051,0.231,0.8536,0.555555556,0.05,0.164,44.3
53075,Washington,Whitman County,4502.6,0.1055,0.0624,0.241,0.8304,0.173913044,0.041,0.146,49.8
53077,Washington,Yakima County,7615.2,0.196,0.064,0.292,0.7974,0.538461539,0.069,0.28,44.6
54000,West Virginia,West Virginia,9370.0,0.2195,0.0899,0.303,0.7974,0.226635514,0.043,0.234,45.3
54001,West Virginia,Barbour County,10298.3,0.2782,0.0888,0.35,0.8919,0.333333333,0.048,0.307,43.1
54003,West Virginia,Berkeley County,9010.4,0.1581,0.0784,0.328,0.8116,0.230769231,0.047,0.142,40.9
54005,West Virginia,Boone County,12771.5,0.2881,0.0958,0.336,0.8188,0.275862069,0.038,0.241,41.9
54007,West Virginia,Braxton County,9432.9,0.2483,0.0728,0.315,0.744,0.2,0.05,0.312,44.7
54009,West Virginia,Brooke County,7909.6,0.1879,0.0843,0.302,0.8341,0.285714286,0.056,0.175,43.0
54011,West Virginia,Cabell County,10250.3,0.2042,0.1031,0.31,0.8122,0.177777778,0.038,0.257,50.5
54013,West Virginia,Calhoun County,9791.2,0.2277,0.0841,0.327,0.8208,0.222222222,0.067,0.307,43.1
54015,West Virginia,Clay County,11428.3,0.2951,0.074,0.353,0.8671,0.071428571,0.062,0.326,44.8
54017,West Virginia,Doddridge County,7643.6,0.1969,0.0896,0.309,0.875,0.25,0.047,0.283,44.0
54019,West Virginia,Fayette County,10026.0,0.2524,0.0932,0.312,0.7783,0.243902439,0.045,0.3,42.7
54021,West Virginia,Gilmer County,12391.3,0.2655,0.0811,0.352,0.8382,0.111111111,0.038,0.284,44.7
54023,West Virginia,Grant County,6127.8,0.2185,0.0599,0.314,0.6645,0.142857143,0.051,0.221,44.1
54025,West Virginia,Greenbrier County,9985.6,0.2235,0.0815,0.287,0.7739,0.35,0.054,0.245,42.3
54027,West Virginia,Hampshire County,9608.1,0.1748,0.0806,0.313,0.8012,0.0625,0.042,0.218,40.4
54029,West Virginia,Hancock County,9300.9,0.1711,0.0731,0.337,0.807,0.6,0.058,0.187,41.8
54031,West Virginia,Hardy County,7385.6,0.196,0.0865,0.314,0.7865,0.25,0.045,0.18,42.0
54033,West Virginia,Harrison County,9038.9,0.1765,0.0903,0.327,0.814,0.190476191,0.038,0.265,44.1
54035,West Virginia,Jackson County,7999.6,0.244,0.081,0.308,0.8244,0.181818182,0.05,0.213,44.3
54037,West Virginia,Jefferson County,7170.9,0.1515,0.07,0.3,0.751,0.272727273,0.037,0.108,41.4
54039,West Virginia,Kanawha County,9901.0,0.1864,0.0938,0.296,0.8107,0.303797468,0.035,0.217,45.5
54041,West Virginia,Lewis County,9840.1,0.2255,0.0713,0.298,0.8061,0.111111111,0.041,0.264,43.0
54043,West Virginia,Lincoln County,11965.0,0.33,0.1011,0.352,0.8347,0.461538462,0.046,0.333,45.5
54045,West Virginia,Logan County,14488.5,0.3346,0.1002,0.354,0.7509,0.25,0.041,0.306,45.7
54047,West Virginia,McDowell County,17856.2,0.3897,0.128,0.325,0.8022,0.135135135,0.058,0.47,46.1
54049,West Virginia,Marion County,7887.7,0.1946,0.0837,0.311,0.7352,0.111111111,0.035,0.21,44.1
54051,West Virginia,Marshall County,7429.1,0.1732,0.082,0.302,0.6885,0.5,0.05,0.24,41.5
54053,West Virginia,Mason County,9892.9,0.2286,0.0917,0.319,0.7712,0.142857143,0.069,0.249,44.0
54055,West Virginia,Mercer County,11035.9,0.2579,0.1147,0.285,0.7732,0.1,0.039,0.3,44.9
54057,West Virginia,Mineral County,9230.9,0.1871,0.093,0.318,0.8534,0.25,0.045,0.207,41.6
54059,West Virginia,Mingo County,14807.1,0.3805,0.1095,0.353,0.7019,0.181818182,0.042,0.342,44.6
54061,West Virginia,Monongalia County,6258.6,0.1627,0.078,0.281,0.7944,0.3125,0.027,0.142,50.4
54063,West Virginia,Monroe County,8116.8,0.2715,0.0767,0.285,0.8848,0.181818182,0.043,0.212,47.1
54065,West Virginia,Morgan County,9055.6,0.2319,0.0726,0.3,0.8691,0.333333333,0.052,0.16,42.2
54067,West Virginia,Nicholas County,9194.6,0.2605,0.0965,0.317,0.8251,0.157894737,0.045,0.257,43.3
54069,West Virginia,Ohio County,8037.2,0.1388,0.095,0.317,0.7758,0.25,0.041,0.206,49.3
54071,West Virginia,Pendleton County,6295.0,0.1578,0.0717,0.318,0.8646,0.125,0.043,0.166,42.8
54073,West Virginia,Pleasants County,8539.1,0.1558,0.0938,0.299,0.8348,0.5,0.057,0.161,43.6
54075,West Virginia,Pocahontas County,12515.7,0.188,0.0849,0.324,0.7442,0.272727273,0.071,0.235,43.5
54077,West Virginia,Preston County,8250.4,0.2066,0.0953,0.29,0.8265,0.214285714,0.038,0.246,41.6
54079,West Virginia,Putnam County,7348.9,0.1889,0.0788,0.311,0.7788,0.5,0.032,0.127,42.6
54081,West Virginia,Raleigh County,9929.7,0.2734,0.0962,0.313,0.7903,0.181818182,0.039,0.261,44.3
54083,West Virginia,Randolph County,8562.0,0.2319,0.0845,0.285,0.7947,0.15,0.053,0.263,44.1
54085,West Virginia,Ritchie County,8768.8,0.1676,0.0964,0.304,0.7815,0.2,0.054,0.233,44.7
54087,West Virginia,Roane County,10664.0,0.2358,0.0722,0.313,0.8636,0.375,0.063,0.316,43.9
54089,West Virginia,Summers County,10225.9,0.306,0.0967,0.336,0.7826,0.090909091,0.049,0.35,43.8
54091,West Virginia,Taylor County,8714.3,0.2518,0.0884,0.296,0.7848,0.2,0.043,0.254,43.0
54093,West Virginia,Tucker County,8346.7,0.1947,0.0604,0.311,0.877,0.285714286,0.063,0.232,46.1
54095,West Virginia,Tyler County,7733.4,0.1567,0.1104,0.318,0.76,0.4,0.062,0.271,43.0
54097,West Virginia,Upshur County,8277.7,0.2123,0.0768,0.306,0.7612,0.2,0.041,0.296,45.6
54099,West Virginia,Wayne County,10207.5,0.2748,0.1141,0.357,0.8351,0.285714286,0.046,0.259,44.0
54101,West Virginia,Webster County,8783.8,0.2944,0.0716,0.315,0.8403,0.25,0.054,0.378,45.6
54103,West Virginia,Wetzel County,8441.6,0.2202,0.0943,0.311,0.7184,0.25,0.071,0.241,44.7
54105,West Virginia,Wirt County,8526.3,0.1941,0.1046,0.335,0.816,0.25,0.059,0.287,42.9
54107,West Virginia,Wood County,7624.6,0.1721,0.0832,0.293,0.809,0.375,0.046,0.246,46.6
54109,West Virginia,Wyoming County,14370.1,0.3734,0.097,0.331,0.8166,0.138888889,0.047,0.337,41.9
55000,Wisconsin,Wisconsin,6172.0,0.1187,0.0677,0.253,0.8764,0.462653289,0.047,0.145,42.4
55001,Wisconsin,Adams County,7609.6,0.1778,0.0781,0.287,0.8601,0.4,0.068,0.205,41.2
55003,Wisconsin,Ashland County,7501.1,0.1248,0.0501,0.264,0.7905,0.333333333,0.059,0.245,43.9
55005,Wisconsin,Barron County,6541.8,0.1327,0.0613,0.282,0.872,0.5,0.056,0.157,42.0
55007,Wisconsin,Bayfield County,6720.5,0.1126,0.0614,0.276,0.8727,0.363636364,0.065,0.192,40.7
55009,Wisconsin,Brown County,5381.3,0.1339,0.0635,0.267,0.8863,0.5,0.044,0.134,41.9
55011,Wisconsin,Buffalo County,5147.1,0.164,0.0472,0.284,0.9029,0.166666667,0.041,0.113,40.8
55013,Wisconsin,Burnett County,7017.0,0.1542,0.069,0.283,0.8955,0.8,0.07,0.202,40.7
55015,Wisconsin,Calumet County,4569.2,0.1382,0.0565,0.272,0.8875,0.333333333,0.042,0.066,35.7
55017,Wisconsin,Chippewa County,6240.0,0.1133,0.0589,0.284,0.8964,0.6,0.051,0.151,39.4
55019,Wisconsin,Clark County,6974.9,0.1487,0.0533,0.283,0.9281,0.357142857,0.054,0.184,40.1
55021,Wisconsin,Columbia County,5764.3,0.1063,0.0587,0.268,0.8839,0.5,0.049,0.097,39.5
55023,Wisconsin,Crawford County,6140.7,0.1373,0.0728,0.266,0.8794,0.2,0.057,0.17,41.8
55025,Wisconsin,Dane County,4792.9,0.0866,0.0625,0.239,0.8884,0.438596491,0.033,0.107,43.5
55027,Wisconsin,Dodge County,6012.1,0.1314,0.0598,0.288,0.898,0.363636364,0.049,0.109,36.8
55029,Wisconsin,Door County,5309.9,0.1163,0.0591,0.259,0.9029,0.545454546,0.052,0.12,40.5
55031,Wisconsin,Douglas County,7301.8,0.0987,0.0606,0.27,0.9122,0.454545455,0.051,0.197,43.3
55033,Wisconsin,Dunn County,5376.1,0.1074,0.0593,0.268,0.8761,0.166666667,0.042,0.138,38.5
55035,Wisconsin,Eau Claire County,5051.0,0.0976,0.0618,0.256,0.913,0.857142857,0.04,0.122,45.0
55037,Wisconsin,Florence County,7414.9,,,0.279,0.9231,0.333333333,0.057,0.155,43.8
55039,Wisconsin,Fond du Lac County,6039.9,0.1419,0.0624,0.284,0.8945,0.266666667,0.047,0.091,39.2
55041,Wisconsin,Forest County,7516.8,0.1509,0.072,0.285,0.841,0.4,0.067,0.243,42.9
55043,Wisconsin,Grant County,6647.6,0.1123,0.0492,0.278,0.8837,0.391304348,0.046,0.142,40.7
55045,Wisconsin,Green County,5942.4,0.1002,0.0649,0.269,0.9195,0.5,0.045,0.099,41.6
55047,Wisconsin,Green Lake County,6099.7,0.1317,0.0455,0.268,0.9276,0.571428571,0.054,0.149,39.6
55049,Wisconsin,Iowa County,5974.8,0.0839,0.0572,0.281,0.7848,0.307692308,0.045,0.107,37.1
55051,Wisconsin,Iron County,6397.8,0.0791,,0.267,0.8302,0.285714286,0.077,0.182,43.1
55053,Wisconsin,Jackson County,9184.7,0.1355,0.0695,0.286,0.8581,0.285714286,0.055,0.193,42.4
55055,Wisconsin,Jefferson County,5747.2,0.1135,0.0545,0.28,0.8547,0.8,0.047,0.089,39.5
55057,Wisconsin,Juneau County,6967.5,0.1389,0.0606,0.291,0.8786,0.5,0.058,0.173,37.7
55059,Wisconsin,Kenosha County,7065.3,0.1222,0.0714,0.282,0.8586,0.35,0.053,0.139,40.2
55061,Wisconsin,Kewaunee County,5936.8,0.0765,0.055,0.299,0.879,1.0,0.043,0.094,38.3
55063,Wisconsin,La Crosse County,5353.0,0.1042,0.0603,0.261,0.9046,0.666666667,0.038,0.14,43.8
55065,Wisconsin,Lafayette County,6953.3,0.1378,0.0541,0.298,0.8968,0.444444444,0.041,0.15,38.5
55067,Wisconsin,Langlade County,6148.5,0.1761,0.0725,0.289,0.8972,0.3,0.059,0.175,43.4
55069,Wisconsin,Lincoln County,5936.4,0.1568,0.0591,0.289,0.8739,0.4,0.056,0.136,38.2
55071,Wisconsin,Manitowoc County,5522.4,0.1342,0.063,0.292,0.9071,0.375,0.049,0.116,38.5
55073,Wisconsin,Marathon County,5361.4,0.1106,0.0653,0.271,0.8898,0.578947368,0.044,0.117,40.4
55075,Wisconsin,Marinette County,7752.3,0.1484,0.0593,0.29,0.8595,0.461538462,0.059,0.158,41.2
55077,Wisconsin,Marquette County,8787.2,0.1729,0.0786,0.303,0.8549,0.428571429,0.062,0.169,38.9
55078,Wisconsin,Menominee County,11904.4,0.1472,0.0687,0.298,0.8955,0.0,0.104,0.511,40.3
55079,Wisconsin,Milwaukee County,8314.5,0.1531,0.0896,0.296,0.8528,0.673469388,0.055,0.267,45.0
55081,Wisconsin,Monroe County,6788.9,0.1275,0.067,0.271,0.9071,0.4,0.045,0.208,40.4
55083,Wisconsin,Oconto County,5908.0,0.1133,0.0551,0.281,0.8284,0.454545455,0.061,0.134,38.9
55085,Wisconsin,Oneida County,6871.8,0.099,0.0738,0.283,0.9091,0.4,0.06,0.144,42.8
